usd_cleaning_fee,f_property_type,f_room_type,f_room_type2,f_cancellation_policy,f_bed_type,f_neighbourhood_cleansed,usd_price_day,p_host_response_rate,n_accommodates,n_bathrooms,n_review_scores_rating,n_number_of_reviews,n_guests_included,n_reviews_per_month,n_extra_people,n_minimum_nights,n_beds,n_days_since,d_reviews_per_month,d_24hourcheckin,d_airconditioning,d_breakfast,d_buzzerwirelessintercom,d_cabletv,d_carbonmonoxidedetector,d_cats,d_dogs,d_doorman,d_doormanentry,d_dryer,d_elevatorinbuilding,d_essentials,d_familykidfriendly,d_fireextinguisher,d_firstaidkit,d_freeparkingonpremises,d_freeparkingonstreet,d_gym,d_hairdryer,d_hangers,d_heating,d_hottub,d_indoorfireplace,d_internet,d_iron,d_keypad,d_kitchen,d_laptopfriendlyworkspace,d_lockonbedroomdoor,d_lockbox,d_otherpets,d_paidparkingoffpremises,d_petsallowed,d_petsliveonthisproperty,d_pool,d_privateentrance,d_privatelivingroom,d_safetycard,d_selfcheckin,d_shampoo,d_smartlock,d_smokedetector,d_smokingallowed,d_suitableforevents,d_tv,d_washer,d_washerdryer,d_wheelchairaccessible,price,id,neighbourhood_cleansed,cancellation_policy,room_type,property_type
NA,Apartment,Private room,Private,flexible,Real Bed,Hackney,32,67,2,1,NA,0,1,NA,0,5,1,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,32,17337339,Hackney,flexible,Private room,Apartment
NA,Apartment,Private room,Private,flexible,Real Bed,Hackney,50,NA,1,2,NA,0,1,NA,0,2,1,NA,NA,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,50,8031184,Hackney,flexible,Private room,Apartment
NA,Apartment,Private room,Private,strict,Real Bed,Hackney,45,100,2,1,96,11,1,0.32,10,1,1,1030,0.32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45,2657785,Hackney,strict,Private room,Apartment
5,Apartment,Private room,Private,moderate,Real Bed,Hackney,50,100,2,1,80,7,1,0.49,0,2,1,424,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,9210746,Hackney,moderate,Private room,Apartment
30,Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,130,NA,4,1,100,2,1,0.57,0,4,2,104,0.57,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,130,7899716,Hackney,strict,Entire home/apt,Apartment
NA,House,Private room,Private,strict,Real Bed,Hackney,26,100,1,1.5,100,2,1,0.43,0,4,1,140,0.43,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,26,14846525,Hackney,strict,Private room,House
NA,Apartment,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,141,80,4,1,100,3,1,1.11,0,2,2,80,1.11,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,141,16201040,Hackney,moderate,Entire home/apt,Apartment
60,Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,125,NA,2,1,NA,0,1,NA,0,1,1,NA,NA,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,125,4360502,Hackney,flexible,Entire home/apt,Apartment
40,Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,125,100,2,1,100,5,1,0.43,0,3,1,347,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,125,9996526,Hackney,flexible,Entire home/apt,Apartment
NA,Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,75,80,2,1,95,16,1,2.86,0,2,1,167,2.86,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,75,14846686,Hackney,flexible,Entire home/apt,Apartment
NA,Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,97,NA,4,1,100,1,1,0.05,0,1,3,559,0.05,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,97,7307390,Hackney,strict,Entire home/apt,Apartment
NA,House,Private room,Private,strict,Real Bed,Hackney,22,97,2,1.5,NA,0,1,NA,5,1,1,NA,NA,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,22,17074329,Hackney,strict,Private room,House
NA,Apartment,Private room,Private,strict,Real Bed,Hackney,65,100,2,2,97,13,1,0.73,0,2,1,536,0.73,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,65,8292019,Hackney,strict,Private room,Apartment
30,Apartment,Private room,Private,flexible,Real Bed,Hackney,85,NA,2,1,NA,1,1,0.11,0,7,1,282,0.11,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,85,5277268,Hackney,flexible,Private room,Apartment
NA,Apartment,Private room,Private,flexible,Real Bed,Hackney,123,71,2,1,NA,0,1,NA,0,1,2,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,16156124,Hackney,flexible,Private room,Apartment
15,Apartment,Private room,Private,flexible,Real Bed,Hackney,85,0,2,1,NA,0,1,NA,0,3,1,NA,NA,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,85,14977033,Hackney,flexible,Private room,Apartment
25,Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,100,100,2,1,93,3,1,0.15,50,1,1,613,0.15,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,100,6326269,Hackney,flexible,Entire home/apt,Apartment
NA,Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,90,90,2,1,100,1,1,1,0,2,1,20,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,90,16156667,Hackney,flexible,Entire home/apt,Apartment
NA,Apartment,Private room,Private,flexible,Real Bed,Hackney,45,100,2,1,NA,0,1,NA,0,1,1,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,45,17074037,Hackney,flexible,Private room,Apartment
20,Apartment,Private room,Private,flexible,Real Bed,Hackney,50,100,2,2,100,1,1,0.25,0,1,1,118,0.25,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,50,10782552,Hackney,flexible,Private room,Apartment
NA,House,Private room,Private,moderate,Real Bed,Hackney,47,NA,2,1,NA,0,1,NA,0,2,1,NA,NA,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,47,7504967,Hackney,moderate,Private room,House
15,Apartment,Private room,Private,flexible,Real Bed,Hackney,49,NA,2,1,NA,0,1,NA,0,1,1,NA,NA,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,49,8422430,Hackney,flexible,Private room,Apartment
NA,House,Private room,Private,moderate,Real Bed,Hackney,30,NA,2,2,100,1,1,0.06,0,1,1,479,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,30,8946668,Hackney,moderate,Private room,House
10,Apartment,Private room,Private,strict,Real Bed,Hackney,55,100,2,1,97,33,1,2.11,0,1,1,468,2.11,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,55,8678176,Hackney,strict,Private room,Apartment
NA,Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,326,NA,7,2,NA,0,1,NA,0,6,4,NA,NA,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,326,9995676,Hackney,flexible,Entire home/apt,Apartment
NA,Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,100,NA,2,1,NA,0,1,NA,0,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,9995674,Hackney,flexible,Entire home/apt,Apartment
15,Apartment,Private room,Private,flexible,Real Bed,Hackney,50,75,2,2,NA,0,1,NA,0,1,1,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,50,15503942,Hackney,flexible,Private room,Apartment
NA,Apartment,Private room,Private,flexible,Real Bed,Hackney,38,100,2,1,100,4,1,4,0,1,1,26,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,38,16984697,Hackney,flexible,Private room,Apartment
10,Apartment,Private room,Private,moderate,Real Bed,Hackney,40,100,2,1,85,4,1,1.46,0,3,1,81,1.46,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,40,16286351,Hackney,moderate,Private room,Apartment
NA,Apartment,Private room,Private,flexible,Real Bed,Hackney,40,NA,2,1,98,10,1,0.96,0,1,1,310,0.96,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40,12485122,Hackney,flexible,Private room,Apartment
14,House,Private room,Private,moderate,Real Bed,Hackney,19,98,2,1,88,8,1,2.16,5,3,1,110,2.16,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,19,14844405,Hackney,moderate,Private room,House
20,Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,69,99,2,1,80,1,1,1,0,1,1,10,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,69,17334673,Hackney,strict,Entire home/apt,Apartment
15,Apartment,Private room,Private,flexible,Real Bed,Hackney,50,NA,2,1,NA,0,1,NA,0,2,1,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,50,6275135,Hackney,flexible,Private room,Apartment
60,Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,290,100,5,1,92,5,2,0.2,25,2,2,740,0.2,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,290,5145517,Hackney,strict,Entire home/apt,Apartment
NA,House,Private room,Private,strict,Real Bed,Hackney,50,75,4,1,73,12,2,0.43,30,1,1,843,0.43,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,50,4358161,Hackney,strict,Private room,House
NA,Apartment,Private room,Private,strict,Real Bed,Hackney,55,NA,2,1.5,100,1,1,0.07,0,5,1,427,0.07,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,55,10163524,Hackney,strict,Private room,Apartment
50,Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,100,NA,4,1.5,NA,0,1,NA,0,7,2,NA,NA,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,100,13795104,Hackney,flexible,Entire home/apt,Apartment
5,Apartment,Private room,Private,flexible,Real Bed,Hackney,30,NA,2,1,100,1,1,0.09,0,2,1,350,0.09,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30,11566672,Hackney,flexible,Private room,Apartment
NA,Apartment,Private room,Private,flexible,Real Bed,Hackney,110,80,4,2,NA,0,1,NA,0,1,2,NA,NA,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,110,14319119,Hackney,flexible,Private room,Apartment
NA,Apartment,Private room,Private,moderate,Real Bed,Hackney,44,NA,1,1,NA,1,1,0.07,0,1,1,452,0.07,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,44,9601201,Hackney,moderate,Private room,Apartment
60,Apartment,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,90,100,4,2,95,4,3,0.15,20,3,4,788,0.15,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,90,2784641,Hackney,moderate,Entire home/apt,Apartment
NA,House,Private room,Private,strict,Real Bed,Hackney,40,100,2,2,NA,0,1,NA,0,4,1,NA,NA,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,40,16153984,Hackney,strict,Private room,House
NA,Apartment,Private room,Private,flexible,Real Bed,Hackney,58,NA,2,1,NA,0,1,NA,0,2,NA,NA,NA,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,58,14958274,Hackney,flexible,Private room,Apartment
15,Apartment,Private room,Private,flexible,Real Bed,Hackney,35,100,2,1,95,4,1,0.21,10,1,1,570,0.21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,35,1473670,Hackney,flexible,Private room,Apartment
NA,Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,120,100,2,1,93,3,2,0.39,20,1,1,231,0.39,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,120,12876566,Hackney,strict,Entire home/apt,Apartment
75,Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,217,100,6,3,98,20,6,0.65,60,4,3,919,0.65,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,217,3649787,Hackney,strict,Entire home/apt,Apartment
NA,Apartment,Private room,Private,flexible,Real Bed,Hackney,50,NA,1,2,NA,0,1,NA,0,7,1,NA,NA,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,50,12745448,Hackney,flexible,Private room,Apartment
15,Apartment,Private room,Private,moderate,Real Bed,Hackney,40,100,2,1,100,4,1,0.76,0,1,1,156,0.76,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,40,13138498,Hackney,moderate,Private room,Apartment
10,Apartment,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,55,100,2,1,93,3,1,0.6,0,1,1,150,0.6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,55,10517034,Hackney,moderate,Entire home/apt,Apartment
20,Apartment,Private room,Private,moderate,Real Bed,Hackney,43,40,2,1,96,5,1,0.82,15,2,1,181,0.82,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,43,2784212,Hackney,moderate,Private room,Apartment
5,Apartment,Private room,Private,strict,Real Bed,Hackney,29,100,2,1,94,112,1,6.87,10,1,1,488,6.87,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,29,8289166,Hackney,strict,Private room,Apartment
50,House,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,120,100,5,1.5,95,11,4,0.39,25,4,3,854,0.39,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,120,3235160,Hackney,flexible,Entire home/apt,House
30,House,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,130,100,4,1,100,2,1,0.09,0,3,2,692,0.09,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,130,3701539,Hackney,moderate,Entire home/apt,House
30,Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,145,NA,6,1,80,1,1,0.07,25,7,3,426,0.07,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,145,9860911,Hackney,strict,Entire home/apt,Apartment
50,Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,115,100,2,1,94,47,2,0.8,50,2,1,1756,0.8,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,115,63051,Hackney,strict,Entire home/apt,Apartment
10,Apartment,Private room,Private,flexible,Real Bed,Hackney,39,100,2,1.5,80,4,1,1.1,0,1,1,108,1.1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39,15534327,Hackney,flexible,Private room,Apartment
NA,Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,120,NA,4,1.5,NA,0,1,NA,0,1,4,NA,NA,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,120,11564346,Hackney,flexible,Entire home/apt,Apartment
45,Apartment,Private room,Private,strict,Real Bed,Hackney,45,100,2,1,91,39,2,1.78,0,2,1,655,1.78,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,45,6296451,Hackney,strict,Private room,Apartment
NA,Apartment,Private room,Private,flexible,Real Bed,Hackney,50,NA,2,1,NA,0,1,NA,0,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,50,14317755,Hackney,flexible,Private room,Apartment
NA,Apartment,Private room,Private,flexible,Real Bed,Hackney,50,90,2,1,90,2,1,1.67,0,1,1,35,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,50,16192341,Hackney,flexible,Private room,Apartment
10,Apartment,Private room,Private,flexible,Real Bed,Hackney,45,100,2,1,NA,0,1,NA,0,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,45,17462128,Hackney,flexible,Private room,Apartment
NA,Apartment,Private room,Private,strict,Real Bed,Hackney,20,NA,1,1,80,2,1,0.14,10,3,1,426,0.14,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,9398417,Hackney,strict,Private room,Apartment
NA,Apartment,Private room,Private,strict,Couch,Hackney,26,100,1,1,93,13,1,2.62,0,1,1,148,2.62,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26,15104484,Hackney,strict,Private room,Apartment
NA,Apartment,Private room,Private,flexible,Real Bed,Hackney,73,90,2,1,96,11,1,0.62,24,1,1,533,0.62,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,73,8157613,Hackney,flexible,Private room,Apartment
20,Apartment,Private room,Private,moderate,Real Bed,Hackney,100,100,2,1,NA,0,1,NA,0,1,1,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,100,3307902,Hackney,moderate,Private room,Apartment
31,Apartment,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,93,NA,6,2,100,9,2,0.18,9,14,3,1519,0.18,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,93,816763,Hackney,moderate,Entire home/apt,Apartment
NA,Apartment,Private room,Private,strict,Real Bed,Hackney,25,100,1,1,81,18,1,1.19,10,1,1,454,1.19,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,25,8680156,Hackney,strict,Private room,Apartment
25,Apartment,Private room,Private,strict,Real Bed,Hackney,46,100,1,1,97,31,1,2.9,0,2,1,320,2.9,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,46,10252512,Hackney,strict,Private room,Apartment
NA,House,Private room,Private,flexible,Real Bed,Hackney,60,100,2,2,NA,0,1,NA,0,1,4,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60,10383582,Hackney,flexible,Private room,House
NA,Apartment,Private room,Private,moderate,Real Bed,Hackney,55,NA,2,1,100,1,1,0.21,20,1,1,141,0.21,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,55,15364193,Hackney,moderate,Private room,Apartment
5,House,Private room,Private,moderate,Real Bed,Hackney,34,100,2,1,NA,1,1,0.12,12,14,1,246,0.12,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,34,8157485,Hackney,moderate,Private room,House
10,House,Private room,Private,flexible,Real Bed,Hackney,40,100,1,1.5,86,14,1,4.24,0,1,1,98,4.24,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,40,8286162,Hackney,flexible,Private room,House
